tier,arbitrage,transform,index,lag,n,n_eff,pearson,spearman,p_bartlett,ci_lo,ci_hi,p_surrogate,sur_q95_abs,q_bh_bartlett,q_bh_surrogate
tier1,"ICE futures premium (2021→, repo)",diff1,ONI⁻,-7,52,25.1,-0.22175748611551965,-0.2694815818631383,0.2890568197036747,-0.5665294439322922,0.1890864193185605,0.417,0.43650172980347884,0.4721261388493353,0.6552000000000001
tier1,"ICE futures premium (2021→, repo)",diff1,ONI⁻,-6,53,24.6,-0.19881348720374634,-0.21330519361576908,0.3491577673293027,-0.5534449729450094,0.21684211799308523,0.467,0.42878123192536194,0.4953993728987059,0.6552000000000001
tier1,"ICE futures premium (2021→, repo)",diff1,ONI⁻,-5,54,26.2,-0.20937911597607203,-0.24305266814970858,0.3055690143090557,-0.5504859217283627,0.19163545975200433,0.4015,0.4015572076133631,0.4829961839078622,0.6552000000000001
tier1,"ICE futures premium (2021→, repo)",diff1,ONI⁻,-4,55,27.2,-0.14965546721373207,-0.1927822712655912,0.4582691977905935,-0.49996319200369455,0.24273761354825027,0.555,0.3914478365297874,0.6068970457226779,0.7350000000000001
tier1,"ICE futures premium (2021→, repo)",diff1,ONI⁻,-3,56,28.3,-0.12682399357775725,-0.16457378975536113,0.5209432586210268,-0.47527347189163155,0.2560153019946205,0.6225,0.3917617667745267,0.6463443937950026,0.7372790697674418
tier1,"ICE futures premium (2021→, repo)",diff1,ONI⁻,-2,57,29.4,-0.11459897477523377,-0.1307635063795759,0.5540094803957165,-0.4592395106417325,0.26002744287831303,0.6355,0.383971346731833,0.6463443937950026,0.7372790697674418
tier1,"ICE futures premium (2021→, repo)",diff1,ONI⁻,-1,58,29.8,-0.11723581867986729,-0.18232717460787923,0.5418670455473524,-0.45913493291970564,0.25491256384629,0.615,0.38144280594612767,0.6463443937950026,0.7372790697674418
tier1,"ICE futures premium (2021→, repo)",diff1,ONI⁻,0,59,33.1,-0.04465284562552369,-0.09189770812781045,0.8062958261448692,-0.38152278543928214,0.3026874976907951,0.8505,0.3563096282860714,0.8779665662466354,0.9261
tier1,"ICE futures premium (2021→, repo)",diff1,ONI⁻,1,60,33.1,-0.016268757230255834,-0.07039094542128413,0.9288743916770492,-0.3570771331697945,0.32836226365132115,0.9495,0.3534950808362705,0.9347855000425619,0.9495
tier1,"ICE futures premium (2021→, repo)",diff1,ONI⁻,2,60,33.0,0.03298924243099952,-0.0448477563368966,0.8566340113533744,-0.31404927974547153,0.37225119477666846,0.884,0.3618953852888317,0.8959737510475696,0.9416521739130436
tier1,"ICE futures premium (2021→, repo)",diff1,ONI⁻,3,60,32.8,0.11048750221445248,0.06954517749124686,0.5449174765031002,-0.24325991292294682,0.43829383811519607,0.6325,0.36575900924516946,0.6463443937950026,0.7372790697674418
tier1,"ICE futures premium (2021→, repo)",diff1,ONI⁻,4,60,32.4,0.19583014021599632,0.15887334300516817,0.2816468302043935,-0.16135852508037454,0.5076558053450805,0.3795,0.3682739216368757,0.4721261388493353,0.6552000000000001
tier1,"ICE futures premium (2021→, repo)",diff1,ONI⁻,5,60,32.0,0.24229249536930478,0.22003656207837358,0.18286266432264364,-0.11602871703282969,0.5448095139387176,0.262,0.36640369468349765,0.43843585431039483,0.6552000000000001
tier1,"ICE futures premium (2021→, repo)",diff1,ONI⁻,6,60,31.5,0.277599929284113,0.25618307851750255,0.1278365568764417,-0.08169147801036422,0.5730372284675004,0.1715,0.3632041325379796,0.43843585431039483,0.6552000000000001
tier1,"ICE futures premium (2021→, repo)",diff1,ONI⁻,7,60,31.6,0.27879471305582354,0.29275255242042886,0.1259476557799104,-0.08024458303959568,0.5737980755642244,0.1675,0.3621325971308652,0.43843585431039483,0.6552000000000001
tier1,"ICE futures premium (2021→, repo)",diff1,ONI⁻,8,60,32.0,0.25353262432774887,0.26551518100464433,0.16271993568138088,-0.10433711916851675,0.553273896407185,0.2245,0.3595936374199023,0.43843585431039483,0.6552000000000001
tier1,"ICE futures premium (2021→, repo)",diff1,ONI⁻,9,60,32.3,0.20387001461714788,0.21224911409761482,0.26266901158276745,-0.15381093765428475,0.5143124111257288,0.351,0.3594480304026756,0.4721261388493353,0.6552000000000001
tier1,"ICE futures premium (2021→, repo)",diff1,ONI⁻,10,60,32.5,0.16759246727975652,0.17286876595157347,0.3585383327023248,-0.18965700181358147,0.4856550002073071,0.4645,0.356422124180047,0.4953993728987059,0.6552000000000001
tier1,"ICE futures premium (2021→, repo)",diff1,ONI⁻,11,60,32.1,0.16745735955612093,0.1975482418061233,0.3617326312094469,-0.19182513571913867,0.4871604212250364,0.4635,0.35301342817081915,0.4953993728987059,0.6552000000000001
tier1,"ICE futures premium (2021→, repo)",diff1,ONI⁻,12,60,31.7,0.20203749444304275,0.22001338334300405,0.27219714010176865,-0.15944707516506168,0.5157491352119985,0.3565,0.3514360887035576,0.4721261388493353,0.6552000000000001
tier1,"ICE futures premium (2021→, repo)",diff1,ONI⁻,13,60,31.7,0.2342892720178027,0.20525879245036718,0.20071148202767697,-0.12627898739946,0.5401751272416737,0.2635,0.3577128141507653,0.43843585431039483,0.6552000000000001
tier1,"ICE futures premium (2021→, repo)",diff1,ONI⁻,14,60,31.9,0.2481221499735707,0.2201570614175946,0.17296048648633966,-0.11060679325257011,0.5496521399371843,0.2365,0.3589756938203925,0.43843585431039483,0.6552000000000001
tier1,"ICE futures premium (2021→, repo)",diff1,ONI⁻,15,60,32.2,0.2516704413213429,0.26125379581398417,0.16431748994872075,-0.10489966839913291,0.550903670181626,0.235,0.35742447437116487,0.43843585431039483,0.6552000000000001
tier1,"ICE futures premium (2021→, repo)",diff1,ONI⁻,16,60,32.8,0.283530777761697,0.2793989185133283,0.11134256457883929,-0.06724201645983412,0.5719245975206944,0.165,0.3565237707196726,0.43843585431039483,0.6552000000000001
tier1,"ICE futures premium (2021→, repo)",diff1,ONI⁻,17,60,33.2,0.3146463449168617,0.3246977147393247,0.07371071387812433,-0.031239751168219764,0.5932316305781352,0.1165,0.3594870005146327,0.43843585431039483,0.6552000000000001
tier1,"ICE futures premium (2021→, repo)",diff1,ONI⁻,18,60,33.4,0.31469942752553814,0.328261063496614,0.07246176556914685,-0.029696312061658826,0.5923060165152674,0.1135,0.36123793727073594,0.43843585431039483,0.6552000000000001
tier1,"ICE futures premium (2021→, repo)",diff1,ONI⁻,19,60,33.4,0.32667792271872137,0.31984342373932917,0.06139536747166208,-0.01619803970173428,0.600806931312886,0.0965,0.3593923033615754,0.43843585431039483,0.6552000000000001
tier1,"ICE futures premium (2021→, repo)",diff1,ONI⁻,20,60,33.2,0.35982413459942664,0.35461201160006367,0.038553022733864184,0.01982928390100299,0.6252237790057811,0.0455,0.3560657374801808,0.43843585431039483,0.6552000000000001
tier1,"ICE futures premium (2021→, repo)",diff1,ONI⁻,21,60,32.9,0.33994596573828817,0.35953529045948196,0.05308092149260535,-0.004710835279943822,0.6124132246192284,0.0735,0.3555781990494553,0.43843585431039483,0.6552000000000001
