,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,pre_level,pre_trend
2023-06,0.0,-0.05901774047108155,-0.0752875020215113,-0.06141320242532,-0.017607747661887163,0.055815828027430237,0.03708654872412526,-0.07467649991390524,-0.11219287622030377,-0.16529071092394426,-0.1689768857997633,-0.14399426548687502,-0.19358648621133132,-0.19898108148664473,-0.2169986464115541,-0.27889171617917125,-0.20705377783254647,-0.11117064327582765,-0.031048416881994334,-0.01674949111551155,0.07415219281875646,0.07759505096965585,0.0849228198470589,0.12981986411619262,0.20259486071670552,0.549612925271174,-0.22749580582513795
