,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,pre_level,pre_trend
2021-09,0.0,0.04097550020005114,0.08224070977745923,0.08069286431601552,0.14610269758122452,0.1923024268410245,0.15064237012855264,0.17287657581423788,0.14490828817579238,0.1985525577765459,0.1751853547274398,0.11413707945121598,0.1019808392998588,0.06971418862689471,-0.00048076471059355086,-0.03167689725548095,-0.08969319070309123,-0.04443976162232355,-0.0949711312567969,-0.13195638712696378,-0.20352265509397138,-0.32246693708193486,-0.3814846775530164,-0.39775443910344616,-0.38388013950725486,0.7698105541260761,
