,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,pre_level,pre_trend
2023-06,0.0,,,-0.10580795247994208,-0.04616016803441614,0.03208807793861318,0.028307206474365076,-0.06391254336471834,-0.18045061966794393,-0.2963730243607428,-0.32808806582503436,-0.31339129375081465,-0.3297449112775205,-0.3382647970661753,-0.2941413277302565,-0.24754090067436613,-0.1924997756403537,-0.0675400531657371,0.021727121250936482,0.0791335240763183,0.17600463464523664,0.1556627795861597,0.19991341467729,0.22673945528564465,0.2550494310783261,,
